th,diffh1,xdiffh1,tdiffh1,diffh2,xdiffh2,tdiffh2,diffh3,xdiffh3,tdiffh3,diffh4,xdiffh4,tdiffh4,diffh5,xdiffh5,tdiffh5,ta,diffa1,xdiffa1,tdiffa1,diffa2,xdiffa2,tdiffa2,diffa3,xdiffa3,tdiffa3,diffa4,xdiffa4,tdiffa4,diffa5,xdiffa5,tdiffa5,hs,as
2,0,0.5,2,1,0.39999999999999947,8,1,-5.5,9,0,-0.6999999999999993,8,0,3.0,9,16,0,-4.799999999999999,-11,-4,-0.2999999999999998,-8,-3,-2.3999999999999995,-5,0,-2.8,-11,1,-4.6000000000000005,-9,0,0
1,-1,-3.1999999999999993,7,4,0.2999999999999998,8,3,-0.0,5,1,4.9,4,1,0.1999999999999993,6,8,3,-2.3999999999999995,-2,0,5.9,2,1,0.9999999999999991,5,0,-1.6999999999999993,-7,-1,4.6000000000000005,9,4,2
10,1,2.0,-1,2,-1.3000000000000003,-6,1,-3.8999999999999995,-11,-3,0.0,-5,0,0.6999999999999993,-8,18,2,-1.0999999999999996,-5,-3,-2.0,-1,-1,-1.2999999999999998,-2,-1,-0.10000000000000053,-16,-1,5.500000000000002,1,3,0
5,0,-2.8000000000000003,3,1,3.1999999999999993,-7,0,3.6999999999999997,-5,0,4.299999999999999,7,0,1.6999999999999993,7,4,0,0.7999999999999998,14,0,0.5,2,1,0.39999999999999947,8,1,-5.5,9,0,-0.6999999999999993,8,3,0
9,-2,-0.2999999999999998,-7,3,-2.3999999999999995,-2,0,5.9,2,1,0.9999999999999991,5,0,-1.6999999999999993,-7,2,1,6.600000000000001,11,0,4.799999999999999,11,-1,3.8999999999999995,11,1,0.10000000000000053,16,4,4.9,11,5,1
8,0,5.2,3,-3,2.3999999999999995,2,0,2.1000000000000005,-4,3,2.3999999999999995,5,2,7.4,4,1,2,0.2999999999999998,7,-1,-3.1999999999999993,7,4,0.2999999999999998,8,3,-0.0,5,1,4.9,4,1,2
6,-1,2.8,1,0,-0.5,-2,0,-2.1000000000000005,4,-2,1.4000000000000004,4,3,3.3,9,13,2,-1.6999999999999993,-2,-1,-5.6000000000000005,2,1,1.2999999999999998,2,-1,5.5,-9,-1,-1.8999999999999995,-10,8,0
12,0,-5.2,-3,0,2.3,-1,0,-5.9,-2,0,-4.299999999999999,-7,-3,-3.3,-9,3,1,-2.8,-1,-2,-1.1999999999999993,11,0,-3.6999999999999997,5,1,-4.0,9,0,2.8,11,2,2
15,-1,-6.600000000000001,-11,2,1.1999999999999993,-11,-1,-0.39999999999999947,-8,-1,-0.9999999999999991,-5,-2,-7.4,-4,11,-1,-2.0,1,0,-2.3,1,2,3.4999999999999987,4,4,0.09999999999999964,1,1,-5.500000000000002,-1,1,0
14,-2,1.0999999999999996,5,1,5.6000000000000005,-2,-2,-3.4999999999999987,-4,-1,4.0,-9,-1,-4.9,-4,16,-2,1.6999999999999993,2,3,2.0,1,0,-1.2000000000000002,-13,-4,-0.09999999999999964,-1,-4,-4.9,-11,2,0
17,0,-0.7999999999999998,-14,0,-4.799999999999999,-11,-4,-0.2999999999999998,-8,-3,-2.3999999999999995,-5,0,-2.8,-11,7,0,2.8000000000000003,-3,-2,1.3000000000000003,6,0,1.2000000000000002,13,2,-1.4000000000000004,-4,1,1.8999999999999995,10,2,3
17,-2,-0.5,-2,-2,1.6999999999999993,2,3,2.0,1,0,-1.2000000000000002,-13,-4,-0.09999999999999964,-1,9,3,2.0999999999999996,8,1,2.0,-1,2,-1.3000000000000003,-6,1,-3.8999999999999995,-11,-3,0.0,-5,1,2
11,-1,-1.5999999999999996,4,-1,-2.0,1,0,-2.3,1,2,3.4999999999999987,4,4,0.09999999999999964,1,3,8,4.5,7,-1,2.8,1,0,-0.5,-2,0,-2.1000000000000005,4,-2,1.4000000000000004,4,2,4
15,-8,-4.5,-7,2,-1.6999999999999993,-2,-1,-5.6000000000000005,2,1,1.2999999999999998,2,-1,5.5,-9,14,1,1.5999999999999996,-4,-1,-6.600000000000001,-11,2,1.1999999999999993,-11,-1,-0.39999999999999947,-8,-1,-0.9999999999999991,-5,2,3
18,-3,-2.0999999999999996,-8,2,-1.0999999999999996,-5,-3,-2.0,-1,-1,-1.2999999999999998,-2,-1,-0.10000000000000053,-16,16,-1,-1.0000000000000004,-10,0,-0.7999999999999998,-14,0,-4.799999999999999,-11,-4,-0.2999999999999998,-8,-3,-2.3999999999999995,-5,0,1
6,1,1.0000000000000004,10,0,2.8000000000000003,-3,-2,1.3000000000000003,6,0,1.2000000000000002,13,2,-1.4000000000000004,-4,13,2,0.5,2,-2,1.0999999999999996,5,1,5.6000000000000005,-2,-2,-3.4999999999999987,-4,-1,4.0,-9,3,3
4,-4,-5.300000000000001,7,1,6.600000000000001,11,0,4.799999999999999,11,-1,3.8999999999999995,11,1,0.10000000000000053,16,2,3,3.999999999999999,-1,0,-2.8000000000000003,3,1,3.1999999999999993,-7,0,3.6999999999999997,-5,0,4.299999999999999,7,4,0
1,1,-6.300000000000001,7,2,0.2999999999999998,7,-1,-3.1999999999999993,7,4,0.2999999999999998,8,3,-0.0,5,12,0,5.0,-9,0,-5.2,-3,0,2.3,-1,0,-5.9,-2,0,-4.299999999999999,-7,3,1
8,-3,-3.999999999999999,1,0,0.7999999999999998,14,0,0.5,2,1,0.39999999999999947,8,1,-5.5,9,10,-1,6.300000000000001,-7,0,5.2,3,-3,2.3999999999999995,2,0,2.1000000000000005,-4,3,2.3999999999999995,5,0,2
5,0,-5.0,9,1,-2.8,-1,-2,-1.1999999999999993,11,0,-3.6999999999999997,5,1,-4.0,9,7,4,5.300000000000001,-7,-2,-0.2999999999999998,-7,3,-2.3999999999999995,-2,0,5.9,2,1,0.9999999999999991,5,1,0
6,-4,-4.8,2,3,3.999999999999999,-1,0,-2.8000000000000003,3,1,3.1999999999999993,-7,0,3.6999999999999997,-5,18,-1,-1.0999999999999996,-2,-3,-2.0999999999999996,-8,2,-1.0999999999999996,-5,-3,-2.0,-1,-1,-1.2999999999999998,-2,3,3
9,-1,1.0999999999999988,-2,4,5.300000000000001,-7,-2,-0.2999999999999998,-7,3,-2.3999999999999995,-2,0,5.9,2,10,-2,1.7999999999999998,2,-3,-3.999999999999999,1,0,0.7999999999999998,14,0,0.5,2,1,0.39999999999999947,8,0,2
13,0,-0.0,-7,2,0.5,2,-2,1.0999999999999996,5,1,5.6000000000000005,-2,-2,-3.4999999999999987,-4,3,4,4.8,-2,-4,-5.300000000000001,7,1,6.600000000000001,11,0,4.799999999999999,11,-1,3.8999999999999995,11,0,4
8,2,-1.7999999999999998,-2,-1,6.300000000000001,-7,0,5.2,3,-3,2.3999999999999995,2,0,2.1000000000000005,-4,4,1,-1.0999999999999988,2,0,-5.0,9,1,-2.8,-1,-2,-1.1999999999999993,11,0,-3.6999999999999997,5,1,1
11,1,-1.4000000000000004,1,1,1.5999999999999996,-4,-1,-6.600000000000001,-11,2,1.1999999999999993,-11,-1,-0.39999999999999947,-8,1,2,-1.2999999999999998,11,1,-6.300000000000001,7,2,0.2999999999999998,7,-1,-3.1999999999999993,7,4,0.2999999999999998,8,2,0
14,-2,1.2999999999999998,-11,0,5.0,-9,0,-5.2,-3,0,2.3,-1,0,-5.9,-2,7,0,0.0,7,1,1.0000000000000004,10,0,2.8000000000000003,-3,-2,1.3000000000000003,6,0,1.2000000000000002,13,1,2
2,2,3.3,8,8,4.5,7,-1,2.8,1,0,-0.5,-2,0,-2.1000000000000005,4,17,-1,-2.0,-8,-2,-0.5,-2,-2,1.6999999999999993,2,3,2.0,1,0,-1.2000000000000002,-13,4,1
15,1,1.0999999999999996,2,-1,-1.0000000000000004,-10,0,-0.7999999999999998,-14,0,-4.799999999999999,-11,-4,-0.2999999999999998,-8,12,-2,-3.3,-8,-1,-1.5999999999999996,4,-1,-2.0,1,0,-2.3,1,2,3.4999999999999987,4,4,0
5,1,2.0,8,3,2.0999999999999996,8,1,2.0,-1,2,-1.3000000000000003,-6,1,-3.8999999999999995,-11,16,-1,1.4000000000000004,-1,-8,-4.5,-7,2,-1.6999999999999993,-2,-1,-5.6000000000000005,2,1,1.2999999999999998,2,1,5
5,1,-0.5999999999999996,7,0,0.0,7,1,1.0000000000000004,10,0,2.8000000000000003,-3,-2,1.3000000000000003,6,11,2,-0.20000000000000018,-10,1,-1.4000000000000004,1,1,1.5999999999999996,-4,-1,-6.600000000000001,-11,2,1.1999999999999993,-11,2,1
17,-3,-7.9,-15,-1,-2.0,-8,-2,-0.5,-2,-2,1.6999999999999993,2,3,2.0,1,12,4,3.0,-3,1,1.0999999999999996,2,-1,-1.0000000000000004,-10,0,-0.7999999999999998,-14,0,-4.799999999999999,-11,1,1
15,-4,-3.0,3,-2,-3.3,-8,-1,-1.5999999999999996,4,-1,-2.0,1,0,-2.3,1,6,0,4.899999999999999,12,-4,-4.8,2,3,3.999999999999999,-1,0,-2.8000000000000003,3,1,3.1999999999999993,-7,1,2
8,-4,6.4,11,1,2.0,8,3,2.0999999999999996,8,1,2.0,-1,2,-1.3000000000000003,-6,16,-4,-1.8000000000000007,-10,0,-0.0,-7,2,0.5,2,-2,1.0999999999999996,5,1,5.6000000000000005,-2,1,1
18,0,-4.899999999999999,-12,-1,-1.0999999999999996,-2,-3,-2.0999999999999996,-8,2,-1.0999999999999996,-5,-3,-2.0,-1,2,3,7.9,15,2,3.3,8,8,4.5,7,-1,2.8,1,0,-0.5,-2,2,3
3,4,1.8000000000000007,10,4,4.8,-2,-4,-5.300000000000001,7,1,6.600000000000001,11,0,4.799999999999999,11,9,0,9.1,-4,2,-1.7999999999999998,-2,-1,6.300000000000001,-7,0,5.2,3,-3,2.3999999999999995,2,1,2
1,-2,0.20000000000000018,10,2,-1.2999999999999998,11,1,-6.300000000000001,7,2,0.2999999999999998,7,-1,-3.1999999999999993,7,4,0,-9.1,4,1,-1.0999999999999988,2,0,-5.0,9,1,-2.8,-1,-2,-1.1999999999999993,11,4,2
7,2,-5.799999999999999,-1,-2,1.7999999999999998,2,-3,-3.999999999999999,1,0,0.7999999999999998,14,0,0.5,2,14,-1,0.5999999999999996,-7,-2,1.2999999999999998,-11,0,5.0,-9,0,-5.2,-3,0,2.3,-1,2,3
13,4,-6.4,-11,-1,1.4000000000000004,-1,-8,-4.5,-7,2,-1.6999999999999993,-2,-1,-5.6000000000000005,2,10,-2,5.799999999999999,1,-1,1.0999999999999988,-2,4,5.300000000000001,-7,-2,-0.2999999999999998,-7,3,-2.3999999999999995,-2,2,1
10,-1,-2.6000000000000005,3,-2,5.799999999999999,1,-1,1.0999999999999988,-2,4,5.300000000000001,-7,-2,-0.2999999999999998,-7,16,-1,0.5999999999999996,-9,-4,-3.0,3,-2,-3.3,-8,-1,-1.5999999999999996,4,-1,-2.0,1,2,2
14,0,0.20000000000000018,5,4,3.0,-3,1,1.0999999999999996,2,-1,-1.0000000000000004,-10,0,-0.7999999999999998,-14,12,1,2.6000000000000005,-3,4,-6.4,-11,-1,1.4000000000000004,-1,-8,-4.5,-7,2,-1.6999999999999993,-2,2,1
5,1,-0.5999999999999996,9,0,4.899999999999999,12,-4,-4.8,2,3,3.999999999999999,-1,0,-2.8000000000000003,3,15,0,-0.20000000000000107,-8,-4,-1.8000000000000007,-10,0,-0.0,-7,2,0.5,2,-2,1.0999999999999996,5,5,0
6,-2,-3.9000000000000004,-3,0,-9.1,4,1,-1.0999999999999988,2,0,-5.0,9,1,-2.8,-1,9,-1,4.499999999999999,7,2,-5.799999999999999,-1,-2,1.7999999999999998,2,-3,-3.999999999999999,1,0,0.7999999999999998,14,1,0
1,2,3.9000000000000004,3,-2,0.20000000000000018,10,2,-1.2999999999999998,11,1,-6.300000000000001,7,2,0.2999999999999998,7,4,-1,5.6000000000000005,6,4,1.8000000000000007,10,4,4.8,-2,-4,-5.300000000000001,7,1,6.600000000000001,11,2,1
2,1,2.6000000000000005,16,3,7.9,15,2,3.3,8,8,4.5,7,-1,2.8,1,8,0,0.20000000000000107,8,-4,6.4,11,1,2.0,8,3,2.0999999999999996,8,1,2.0,-1,3,1
7,1,-5.6000000000000005,-6,0,9.1,-4,2,-1.7999999999999998,-2,-1,6.300000000000001,-7,0,5.2,3,3,1,1.1999999999999993,6,1,-0.5999999999999996,7,0,0.0,7,1,1.0000000000000004,10,0,2.8000000000000003,-3,2,1
11,-1,-1.1999999999999993,-6,2,-0.20000000000000018,-10,1,-1.4000000000000004,1,1,1.5999999999999996,-4,-1,-6.600000000000001,-11,17,0,-0.20000000000000018,-5,-3,-7.9,-15,-1,-2.0,-8,-2,-0.5,-2,-2,1.6999999999999993,2,2,0
13,1,-4.499999999999999,-7,-1,0.5999999999999996,-7,-2,1.2999999999999998,-11,0,5.0,-9,0,-5.2,-3,18,-1,-2.6000000000000005,-16,0,-4.899999999999999,-12,-1,-1.0999999999999996,-2,-3,-2.0999999999999996,-8,2,-1.0999999999999996,-5,0,1
8,-2,-7.300000000000002,-6,0,0.20000000000000107,8,-4,6.4,11,1,2.0,8,3,2.0999999999999996,8,12,1,3.5999999999999996,-2,0,0.20000000000000018,5,4,3.0,-3,1,1.0999999999999996,2,-1,-1.0000000000000004,-10,2,4
7,-1,3.5,-3,-1,5.6000000000000005,6,4,1.8000000000000007,10,4,4.8,-2,-4,-5.300000000000001,7,14,-1,0.2999999999999998,5,1,-4.499999999999999,-7,-1,0.5999999999999996,-7,-2,1.2999999999999998,-11,0,5.0,-9,6,1
18,-2,0.9000000000000004,-6,0,-0.20000000000000018,-5,-3,-7.9,-15,-1,-2.0,-8,-2,-0.5,-2,6,1,7.299999999999999,-4,1,-5.6000000000000005,-6,0,9.1,-4,2,-1.7999999999999998,-2,-1,6.300000000000001,-7,2,0
15,0,-8.6,-6,-1,0.5999999999999996,-9,-4,-3.0,3,-2,-3.3,-8,-1,-1.5999999999999996,4,5,1,-0.5999999999999996,3,-2,-3.9000000000000004,-3,0,-9.1,4,1,-1.0999999999999988,2,0,-5.0,9,1,0
13,-1,-3.5999999999999996,2,1,2.6000000000000005,-3,4,-6.4,-11,-1,1.4000000000000004,-1,-8,-4.5,-7,3,5,9.0,10,1,-0.5999999999999996,9,0,4.899999999999999,12,-4,-4.8,2,3,3.999999999999999,-1,0,4
17,1,-0.2999999999999998,-5,-1,-2.6000000000000005,-16,0,-4.899999999999999,-12,-1,-1.0999999999999996,-2,-3,-2.0999999999999996,-8,10,2,-0.9000000000000004,6,-1,-1.1999999999999993,-6,2,-0.20000000000000018,-10,1,-1.4000000000000004,1,1,1.5999999999999996,-4,1,1
16,-5,-9.0,-10,0,-0.20000000000000107,-8,-4,-1.8000000000000007,-10,0,-0.0,-7,2,0.5,2,2,2,7.300000000000002,6,1,2.6000000000000005,16,3,7.9,15,2,3.3,8,8,4.5,7,0,3
9,-1,0.5999999999999996,-3,-1,4.499999999999999,7,2,-5.799999999999999,-1,-2,1.7999999999999998,2,-3,-3.999999999999999,1,1,1,-3.5,3,2,3.9000000000000004,3,-2,0.20000000000000018,10,2,-1.2999999999999998,11,1,-6.300000000000001,7,2,1
4,-1,-7.299999999999999,4,1,1.1999999999999993,6,1,-0.5999999999999996,7,0,0.0,7,1,1.0000000000000004,10,11,0,8.6,6,-1,-2.6000000000000005,3,-2,5.799999999999999,1,-1,1.0999999999999988,-2,4,5.300000000000001,-7,1,0
15,-5,-9.0,-7,-1,0.2999999999999998,5,1,-4.499999999999999,-7,-1,0.5999999999999996,-7,-2,1.2999999999999998,-11,14,-4,-4.5,-10,-1,-3.5999999999999996,2,1,2.6000000000000005,-3,4,-6.4,-11,-1,1.4000000000000004,-1,0,5
11,2,-6.800000000000001,-4,1,3.5999999999999996,-2,0,0.20000000000000018,5,4,3.0,-3,1,1.0999999999999996,2,16,-3,-7.0,-14,-5,-9.0,-10,0,-0.20000000000000107,-8,-4,-1.8000000000000007,-10,0,-0.0,-7,3,0
3,4,4.5,10,5,9.0,10,1,-0.5999999999999996,9,0,4.899999999999999,12,-4,-4.8,2,1,3,7.0,14,2,7.300000000000002,6,1,2.6000000000000005,16,3,7.9,15,2,3.3,8,3,3
10,0,0.1999999999999993,7,2,-0.9000000000000004,6,-1,-1.1999999999999993,-6,2,-0.20000000000000018,-10,1,-1.4000000000000004,1,9,-2,6.800000000000001,4,-2,-7.300000000000002,-6,0,0.20000000000000107,8,-4,6.4,11,1,2.0,8,0,2
7,-2,-2.0,12,1,7.299999999999999,-4,1,-5.6000000000000005,-6,0,9.1,-4,2,-1.7999999999999998,-2,13,1,-0.5,-10,0,-8.6,-6,-1,0.5999999999999996,-9,-4,-3.0,3,-2,-3.3,-8,0,1
12,-1,0.2999999999999998,-7,0,8.6,6,-1,-2.6000000000000005,3,-2,5.799999999999999,1,-1,1.0999999999999988,-2,17,2,2.0,-12,-2,0.9000000000000004,-6,0,-0.20000000000000018,-5,-3,-7.9,-15,-1,-2.0,-8,2,4
6,-1,0.5,10,1,-0.5999999999999996,3,-2,-3.9000000000000004,-3,0,-9.1,4,1,-1.0999999999999988,2,5,5,9.0,7,-1,3.5,-3,-1,5.6000000000000005,6,4,1.8000000000000007,10,4,4.8,-2,1,3
2,-1,-3.6999999999999997,8,1,-3.5,3,2,3.9000000000000004,3,-2,0.20000000000000018,10,2,-1.2999999999999998,11,18,0,-0.1999999999999993,-7,1,-0.2999999999999998,-5,-1,-2.6000000000000005,-16,0,-4.899999999999999,-12,-1,-1.0999999999999996,-2,2,0
8,1,3.6999999999999997,-8,-1,0.5999999999999996,-3,-1,4.499999999999999,7,2,-5.799999999999999,-1,-2,1.7999999999999998,2,4,1,-0.2999999999999998,7,-1,-7.299999999999999,4,1,1.1999999999999993,6,1,-0.5999999999999996,7,0,0.0,7,1,1
9,2,-2.6999999999999997,1,-2,6.800000000000001,4,-2,-7.300000000000002,-6,0,0.20000000000000107,8,-4,6.4,11,4,0,2.499999999999999,-2,4,4.5,10,5,9.0,10,1,-0.5999999999999996,9,0,4.899999999999999,12,2,1
3,2,3.500000000000001,1,5,9.0,7,-1,3.5,-3,-1,5.6000000000000005,6,4,1.8000000000000007,10,8,0,9.0,-4,1,3.6999999999999997,-8,-1,0.5999999999999996,-3,-1,4.499999999999999,7,2,-5.799999999999999,-1,2,0
15,2,2.6000000000000005,-5,2,2.0,-12,-2,0.9000000000000004,-6,0,-0.20000000000000018,-5,-3,-7.9,-15,16,-5,-0.7999999999999998,-1,-5,-9.0,-7,-1,0.2999999999999998,5,1,-4.499999999999999,-7,-1,0.5999999999999996,-7,1,0
14,5,0.7999999999999998,1,-4,-4.5,-10,-1,-3.5999999999999996,2,1,2.6000000000000005,-3,4,-6.4,-11,7,-1,2.3,6,-2,-2.0,12,1,7.299999999999999,-4,1,-5.6000000000000005,-6,0,9.1,-4,0,1
1,0,-2.499999999999999,2,3,7.0,14,2,7.300000000000002,6,1,2.6000000000000005,16,3,7.9,15,10,3,3.3,5,2,-6.800000000000001,-4,1,3.5999999999999996,-2,0,0.20000000000000018,5,4,3.0,-3,3,1
5,0,-9.0,4,1,-0.2999999999999998,7,-1,-7.299999999999999,4,1,1.1999999999999993,6,1,-0.5999999999999996,7,6,-2,-3.500000000000001,-1,-1,0.5,10,1,-0.5999999999999996,3,-2,-3.9000000000000004,-3,0,-9.1,4,2,2
13,1,-2.3,-6,1,-0.5,-10,0,-8.6,-6,-1,0.5999999999999996,-9,-4,-3.0,3,2,2,3.4000000000000004,16,-1,-3.6999999999999997,8,1,-3.5,3,2,3.9000000000000004,3,-2,0.20000000000000018,10,0,0
17,-3,-3.3,-5,-3,-7.0,-14,-5,-9.0,-10,0,-0.20000000000000107,-8,-4,-1.8000000000000007,-10,11,-2,2.6999999999999997,-1,0,0.1999999999999993,7,2,-0.9000000000000004,6,-1,-1.1999999999999993,-6,2,-0.20000000000000018,-10,2,1
18,-2,-3.4000000000000004,-16,0,-0.1999999999999993,-7,1,-0.2999999999999998,-5,-1,-2.6000000000000005,-16,0,-4.899999999999999,-12,12,-2,-2.6000000000000005,5,-1,0.2999999999999998,-7,0,8.6,6,-1,-2.6000000000000005,3,-2,5.799999999999999,1,2,1
5,0,0.29999999999999893,1,0,-9.0,4,1,-0.2999999999999998,7,-1,-7.299999999999999,4,1,1.1999999999999993,6,2,0,3.8999999999999995,11,2,3.4000000000000004,16,-1,-3.6999999999999997,8,1,-3.5,3,2,3.9000000000000004,3,2,0
10,-2,-6.5,-9,3,3.3,5,2,-6.800000000000001,-4,1,3.5999999999999996,-2,0,0.20000000000000018,5,4,-1,3.2000000000000006,5,0,2.499999999999999,-2,4,4.5,10,5,9.0,10,1,-0.5999999999999996,9,3,5
15,1,-1.6,1,2,2.6000000000000005,-5,2,2.0,-12,-2,0.9000000000000004,-6,0,-0.20000000000000018,-5,9,-2,-4.8999999999999995,-5,0,9.0,-4,1,3.6999999999999997,-8,-1,0.5999999999999996,-3,-1,4.499999999999999,7,3,1
16,1,2.2,-6,-3,-3.3,-5,-3,-7.0,-14,-5,-9.0,-10,0,-0.20000000000000107,-8,17,-1,1.6,-1,-5,-0.7999999999999998,-1,-5,-9.0,-7,-1,0.2999999999999998,5,1,-4.499999999999999,-7,0,1
7,1,-3.2000000000000006,-5,2,-2.6999999999999997,1,-2,6.800000000000001,4,-2,-7.300000000000002,-6,0,0.20000000000000107,8,13,-1,1.7000000000000002,6,-2,-2.6000000000000005,5,-1,0.2999999999999998,-7,0,8.6,6,-1,-2.6000000000000005,3,1,2
14,-1,0.0,-7,5,0.7999999999999998,1,-4,-4.5,-10,-1,-3.5999999999999996,2,1,2.6000000000000005,-3,8,0,-0.29999999999999893,-1,-2,-3.500000000000001,-1,-1,0.5,10,1,-0.5999999999999996,3,-2,-3.9000000000000004,-3,1,2
1,2,6.5,9,0,-2.499999999999999,2,3,7.0,14,2,7.300000000000002,6,1,2.6000000000000005,16,11,-1,-2.2,6,-2,2.6999999999999997,-1,0,0.1999999999999993,7,2,-0.9000000000000004,6,-1,-1.1999999999999993,-6,3,1
12,0,-3.8999999999999995,-11,1,-2.3,-6,1,-0.5,-10,0,-8.6,-6,-1,0.5999999999999996,-9,3,2,4.8999999999999995,5,2,3.500000000000001,1,5,9.0,7,-1,3.5,-3,-1,5.6000000000000005,6,0,4
18,1,-1.7000000000000002,-6,-2,-3.4000000000000004,-16,0,-0.1999999999999993,-7,1,-0.2999999999999998,-5,-1,-2.6000000000000005,-16,6,1,-0.0,7,-1,2.3,6,-2,-2.0,12,1,7.299999999999999,-4,1,-5.6000000000000005,-6,1,4
4,2,2.8999999999999995,6,-1,3.2000000000000006,5,0,2.499999999999999,-2,4,4.5,10,5,9.0,10,13,2,-0.39999999999999947,-6,1,-1.6,1,2,2.6000000000000005,-5,2,2.0,-12,-2,0.9000000000000004,-6,5,1
11,1,-1.0000000000000009,-6,-1,1.7000000000000002,6,-2,-2.6000000000000005,5,-1,0.2999999999999998,-7,0,8.6,6,1,2,1.7000000000000002,10,2,6.5,9,0,-2.499999999999999,2,3,7.0,14,2,7.300000000000002,6,2,0
7,1,-3.700000000000001,6,0,-0.29999999999999893,-1,-2,-3.500000000000001,-1,-1,0.5,10,1,-0.5999999999999996,3,18,-3,0.7999999999999998,-12,1,-1.7000000000000002,-6,-2,-3.4000000000000004,-16,0,-0.1999999999999993,-7,1,-0.2999999999999998,-5,0,2
3,-2,-0.40000000000000036,3,0,3.8999999999999995,11,2,3.4000000000000004,16,-1,-3.6999999999999997,8,1,-3.5,3,15,-1,3.700000000000001,-6,-1,0.0,-7,5,0.7999999999999998,1,-4,-4.5,-10,-1,-3.5999999999999996,2,3,1
12,-2,-1.7000000000000002,-10,-1,-2.2,6,-2,2.6999999999999997,-1,0,0.1999999999999993,7,2,-0.9000000000000004,6,10,-2,-2.8999999999999995,-6,-2,-6.5,-9,3,3.3,5,2,-6.800000000000001,-4,1,3.5999999999999996,-2,2,0
9,-2,0.39999999999999947,6,-2,-4.8999999999999995,-5,0,9.0,-4,1,3.6999999999999997,-8,-1,0.5999999999999996,-3,14,-4,-6.699999999999999,-9,0,-3.8999999999999995,-11,1,-2.3,-6,1,-0.5,-10,0,-8.6,-6,1,2
2,4,6.699999999999999,9,2,4.8999999999999995,5,2,3.500000000000001,1,5,9.0,7,-1,3.5,-3,5,2,0.40000000000000036,-3,0,0.29999999999999893,1,0,-9.0,4,1,-0.2999999999999998,7,-1,-7.299999999999999,4,5,0
16,1,-0.7999999999999998,-1,-1,1.6,-1,-5,-0.7999999999999998,-1,-5,-9.0,-7,-1,0.2999999999999998,5,8,-1,1.0000000000000009,6,1,-3.2000000000000006,-5,2,-2.6999999999999997,1,-2,6.800000000000001,4,-2,-7.300000000000002,-6,0,3
6,3,-0.7999999999999998,12,1,-0.0,7,-1,2.3,6,-2,-2.0,12,1,7.299999999999999,-4,17,-1,0.7999999999999998,1,1,2.2,-6,-3,-3.3,-5,-3,-7.0,-14,-5,-9.0,-10,3,0
13,1,-4.599999999999999,-5,-4,-6.699999999999999,-9,0,-3.8999999999999995,-11,1,-2.3,-6,1,-0.5,-10,6,-5,-9.399999999999999,-3,2,0.40000000000000036,-3,0,0.29999999999999893,1,0,-9.0,4,1,-0.2999999999999998,7,0,0
12,-2,4.1,2,-2,-2.8999999999999995,-6,-2,-6.5,-9,3,3.3,5,2,-6.800000000000001,-4,16,-3,2.0,-8,1,-0.7999999999999998,-1,-1,1.6,-1,-5,-0.7999999999999998,-1,-5,-9.0,-7,2,1
4,4,1.2000000000000002,9,2,2.8999999999999995,6,-1,3.2000000000000006,5,0,2.499999999999999,-2,4,4.5,10,11,2,-4.1,-2,-2,-1.7000000000000002,-10,-1,-2.2,6,-2,2.6999999999999997,-1,0,0.1999999999999993,7,5,0
18,-3,-5.900000000000001,-11,-1,0.7999999999999998,1,1,2.2,-6,-3,-3.3,-5,-3,-7.0,-14,9,2,-3.3,-10,1,-1.0000000000000009,-6,-1,1.7000000000000002,6,-2,-2.6000000000000005,5,-1,0.2999999999999998,-7,1,1
7,3,-2.0,8,-1,1.0000000000000009,6,1,-3.2000000000000006,-5,2,-2.6999999999999997,1,-2,6.800000000000001,4,5,3,5.900000000000001,11,3,-0.7999999999999998,12,1,-0.0,7,-1,2.3,6,-2,-2.0,12,2,1
15,-2,-0.2999999999999998,-12,-1,3.700000000000001,-6,-1,0.0,-7,5,0.7999999999999998,1,-4,-4.5,-10,2,5,9.399999999999999,3,4,6.699999999999999,9,2,4.8999999999999995,5,2,3.500000000000001,1,5,9.0,7,1,3
1,-2,3.3,10,2,1.7000000000000002,10,2,6.5,9,0,-2.499999999999999,2,3,7.0,14,3,2,0.2999999999999998,12,-2,-0.40000000000000036,3,0,3.8999999999999995,11,2,3.4000000000000004,16,-1,-3.6999999999999997,8,2,2
14,-4,-1.2000000000000002,-9,2,-0.39999999999999947,-6,1,-1.6,1,2,2.6000000000000005,-5,2,2.0,-12,8,-2,1.3999999999999995,11,1,-3.700000000000001,6,0,-0.29999999999999893,-1,-2,-3.500000000000001,-1,-1,0.5,10,4,0
17,2,-1.3999999999999995,-11,-3,0.7999999999999998,-12,1,-1.7000000000000002,-6,-2,-3.4000000000000004,-16,0,-0.1999999999999993,-7,10,-1,4.599999999999999,5,-2,0.39999999999999947,6,-2,-4.8999999999999995,-5,0,9.0,-4,1,3.6999999999999997,-8,2,4
11,0,0.5,9,2,-3.3,-10,1,-1.0000000000000009,-6,-1,1.7000000000000002,6,-2,-2.6000000000000005,5,10,1,2.9,4,-2,4.1,2,-2,-2.8999999999999995,-6,-2,-6.5,-9,3,3.3,5,5,0
8,-4,-6.3,6,-2,1.3999999999999995,11,1,-3.700000000000001,6,0,-0.29999999999999893,-1,-2,-3.500000000000001,-1,7,1,-4.899999999999999,-2,3,-2.0,8,-1,1.0000000000000009,6,1,-3.2000000000000006,-5,2,-2.6999999999999997,1,1,0
